Knot_index,x,y,sol_analytic,sol_PDDS,err,rerr
188,0.900000,0.000000,2.000000,1.986164,-0.013836,0.006918
189,1.100000,0.000000,2.000000,1.989172,-0.010828,0.005414
190,1.200000,0.000000,2.000000,1.990495,-0.009505,0.004752
191,1.300000,0.000000,2.000000,1.990516,-0.009484,0.004742
192,1.400000,0.000000,2.000000,1.991559,-0.008441,0.004220
193,1.500000,0.000000,2.000000,1.994205,-0.005795,0.002898
194,1.600000,0.000000,2.000000,1.993061,-0.006939,0.003469
195,1.700000,0.000000,2.000000,1.995446,-0.004554,0.002277
196,1.800000,0.000000,2.000000,1.996540,-0.003460,0.001730
197,1.900000,0.000000,2.000000,1.998600,-0.001400,0.000700
198,2.000000,0.000000,2.000000,2.000000,0.000000,0.000000
199,-2.000000,1.000000,1.936527,1.936527,0.000000,0.000000
200,-1.900000,1.000000,1.888265,1.887281,-0.000985,0.000522
201,-1.800000,1.000000,1.842436,1.840676,-0.001760,0.000955
202,-1.700000,1.000000,1.800035,1.798027,-0.002008,0.001116
203,-1.600000,1.000000,1.761986,1.758859,-0.003127,0.001774
204,-1.500000,1.000000,1.729116,1.725312,-0.003805,0.002201
205,-1.400000,1.000000,1.702142,1.696890,-0.005253,0.003086
206,-1.300000,1.000000,1.681650,1.676693,-0.004957,0.002948
207,-1.200000,1.000000,1.668086,1.662643,-0.005443,0.003263
208,-1.100000,1.000000,1.661745,1.657166,-0.004579,0.002755
209,-0.900000,1.000000,1.671125,1.664775,-0.006349,0.003799
210,-0.800000,1.000000,1.686641,1.678596,-0.008046,0.004770
211,-0.700000,1.000000,1.708977,1.698995,-0.009982,0.005841
212,-0.600000,1.000000,1.737646,1.727764,-0.009883,0.005687
213,-0.500000,1.000000,1.772025,1.760190,-0.011835,0.006679
214,-0.400000,1.000000,1.811365,1.799025,-0.012340,0.006813
215,-0.300000,1.000000,1.854810,1.843430,-0.011381,0.006136
216,-0.200000,1.000000,1.901415,1.890186,-0.011229,0.005906
217,-0.100000,1.000000,1.950165,1.938534,-0.011631,0.005964
218,0.100000,1.000000,2.049835,2.037761,-0.012074,0.005890
219,0.200000,1.000000,2.098585,2.085802,-0.012783,0.006091
220,0.300000,1.000000,2.145190,2.132439,-0.012751,0.005944
221,0.400000,1.000000,2.188635,2.176058,-0.012577,0.005747
222,0.500000,1.000000,2.227975,2.215999,-0.011976,0.005375
223,0.600000,1.000000,2.262354,2.249935,-0.012418,0.005489
224,0.700000,1.000000,2.291023,2.279312,-0.011711,0.005112
225,0.800000,1.000000,2.313359,2.300237,-0.013122,0.005672
226,0.900000,1.000000,2.328875,2.317096,-0.011780,0.005058
227,1.100000,1.000000,2.338255,2.328205,-0.010050,0.004298
228,1.200000,1.000000,2.331914,2.323104,-0.008810,0.003778
229,1.300000,1.000000,2.318350,2.310307,-0.008043,0.003469
230,1.400000,1.000000,2.297858,2.290472,-0.007386,0.003214
231,1.500000,1.000000,2.270884,2.265725,-0.005159,0.002272
232,1.600000,1.000000,2.238014,2.233368,-0.004646,0.002076
233,1.700000,1.000000,2.199965,2.196015,-0.003950,0.001796
234,1.800000,1.000000,2.157564,2.155334,-0.002230,0.001034
235,1.900000,1.000000,2.111735,2.110408,-0.001327,0.000628
236,2.000000,1.000000,2.063473,2.063473,0.000000,0.000000
237,0.000000,0.000000,2.000000,2.001662,0.001662,0.000831
238,0.000000,0.000000,2.000000,1.999618,-0.000382,0.000191
239,0.000000,0.000000,2.000000,1.998922,-0.001078,0.000539
