Knot_index,x,y,sol_analytic,sol_PDDS,err,rerr
188,0.900000,0.000000,2.000000,1.986925,-0.013075,0.006538
189,1.100000,0.000000,2.000000,1.988826,-0.011174,0.005587
190,1.200000,0.000000,2.000000,1.989248,-0.010752,0.005376
191,1.300000,0.000000,2.000000,1.990104,-0.009896,0.004948
192,1.400000,0.000000,2.000000,1.992414,-0.007586,0.003793
193,1.500000,0.000000,2.000000,1.993697,-0.006303,0.003151
194,1.600000,0.000000,2.000000,1.992992,-0.007008,0.003504
195,1.700000,0.000000,2.000000,1.996671,-0.003329,0.001665
196,1.800000,0.000000,2.000000,1.997226,-0.002774,0.001387
197,1.900000,0.000000,2.000000,1.998940,-0.001060,0.000530
198,2.000000,0.000000,2.000000,2.000000,0.000000,0.000000
199,-2.000000,1.000000,1.936527,1.936527,0.000000,0.000000
200,-1.900000,1.000000,1.888265,1.887349,-0.000916,0.000485
201,-1.800000,1.000000,1.842436,1.840872,-0.001564,0.000849
202,-1.700000,1.000000,1.800035,1.797680,-0.002355,0.001308
203,-1.600000,1.000000,1.761986,1.757541,-0.004445,0.002522
204,-1.500000,1.000000,1.729116,1.724910,-0.004207,0.002433
205,-1.400000,1.000000,1.702142,1.697999,-0.004143,0.002434
206,-1.300000,1.000000,1.681650,1.676712,-0.004938,0.002936
207,-1.200000,1.000000,1.668086,1.662354,-0.005732,0.003436
208,-1.100000,1.000000,1.661745,1.657272,-0.004473,0.002692
209,-0.900000,1.000000,1.671125,1.664552,-0.006573,0.003933
210,-0.800000,1.000000,1.686641,1.678888,-0.007753,0.004597
211,-0.700000,1.000000,1.708977,1.700261,-0.008716,0.005100
212,-0.600000,1.000000,1.737646,1.728123,-0.009523,0.005481
213,-0.500000,1.000000,1.772025,1.762352,-0.009673,0.005459
214,-0.400000,1.000000,1.811365,1.801465,-0.009900,0.005465
215,-0.300000,1.000000,1.854810,1.843840,-0.010971,0.005915
216,-0.200000,1.000000,1.901415,1.890046,-0.011369,0.005979
217,-0.100000,1.000000,1.950165,1.939619,-0.010547,0.005408
218,0.100000,1.000000,2.049835,2.038642,-0.011193,0.005460
